chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
5	11	ChordType.DIMINISHED	1	:-5	:1	0	0	KeyMode.MAJOR	1/16	84	7/16
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	84	1/2
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	84	9/16
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	84	5/8
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	84	11/16
0	0	ChordType.MAJOR	1	1:-4	7:8	-1	5	KeyMode.MINOR	1/16	84	3/4
0	0	ChordType.MAJOR	1	1:-4	7:8	-1	5	KeyMode.MINOR	1/16	84	13/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	84	7/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	84	15/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	85	0
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	85	1/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	85	1/8
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	85	3/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	85	1/4
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	85	5/16
5	11	ChordType.DIMINISHED	1	:-5	:1	0	0	KeyMode.MAJOR	1/16	85	3/8
5	11	ChordType.DIMINISHED	1	:-5	:1	0	0	KeyMode.MAJOR	1/16	85	7/16
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	85	1/2
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	85	9/16
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	85	5/8
0	0	ChordType.MAJ_MIN7	1			-1	5	KeyMode.MINOR	1/16	85	11/16
0	0	ChordType.MAJOR	1	1:-4	7:8	-1	5	KeyMode.MINOR	1/16	85	3/4
0	0	ChordType.MAJOR	1	1:-4	7:8	-1	5	KeyMode.MINOR	1/16	85	13/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	85	7/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	85	15/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	86	0
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	86	1/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	86	1/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	86	3/16
5	11	ChordType.DIMINISHED	1			0	0	KeyMode.MINOR	1/16	86	1/4
5	11	ChordType.DIMINISHED	1			0	0	KeyMode.MINOR	1/16	86	5/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	86	3/8
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	86	7/16
1	7	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	86	1/2
1	7	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	86	9/16
0	0	ChordType.MAJ_MIN7	3			-1	5	KeyMode.MINOR	1/16	86	5/8
0	0	ChordType.MAJ_MIN7	3			-1	5	KeyMode.MINOR	1/16	86	11/16
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	86	3/4
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	86	13/16
6	6	ChordType.DIM7	1	:-4	:8	1	7	KeyMode.MAJOR	1/16	86	7/8
6	6	ChordType.DIM7	1	:-4	:8	1	7	KeyMode.MAJOR	1/16	86	15/16
1	7	ChordType.MAJOR	0	2:-3;5:0	2:3;11:0	0	0	KeyMode.MINOR	1/16	87	0
1	7	ChordType.MAJOR	0	2:-3;5:0	2:3;11:0	0	0	KeyMode.MINOR	1/16	87	1/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	1/8
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	3/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	1/4
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	5/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	3/8
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	7/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	1/2
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	9/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	5/8
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	11/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	3/4
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	13/16
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	7/8
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/16	87	15/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	0
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	1/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	1/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	3/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	1/4
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	5/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	3/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	88	7/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	1/2
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	9/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	5/8
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	11/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	3/4
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	13/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	7/8
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	88	15/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	0
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	1/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	1/8
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	3/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	1/4
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	5/16
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	3/8
6	6	ChordType.DIM7	2			1	7	KeyMode.MAJOR	1/16	89	7/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	1/2
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	9/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	5/8
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	11/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	3/4
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	13/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	7/8
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	89	15/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	0
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	1/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	1/8
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	3/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	1/4
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	5/16
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	3/8
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/16	90	7/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	1/2
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	9/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	5/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	11/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	3/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	13/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	7/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	90	15/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	1/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	1/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	3/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	1/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	5/16
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	3/8
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/16	91	7/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	1/2
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	9/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	5/8
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	11/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	3/4
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	13/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	7/8
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	91	15/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	0
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	1/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	1/8
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	3/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	1/4
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	5/16
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	3/8
6	6	ChordType.DIM7	1			1	7	KeyMode.MAJOR	1/16	92	7/16
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	1/2
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	9/16
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	5/8
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	11/16
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	3/4
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	13/16
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	7/8
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	92	15/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	0
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	1/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	1/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	3/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	1/4
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	5/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	3/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	7/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	1/2
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	9/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	5/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	93	11/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	93	3/4
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	13/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	7/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	93	15/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/4	94	0
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/4	94	1/4
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	3/8	94	1/2
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/8	94	7/8
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MINOR	1/8	95	0
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MINOR	1/8	95	1/8
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MINOR	1/8	95	1/4
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MINOR	1/8	95	3/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	95	1/2
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	95	9/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	95	5/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	95	11/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/8	95	3/4
1	7	ChordType.MAJ_MIN7	3	:+-4	:+8	0	0	KeyMode.MINOR	1/8	95	7/8
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MINOR	1/8	96	0
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MINOR	1/8	96	1/8
1	7	ChordType.MAJ_MIN7	0	2:-3;5:0	2:3;11:0	0	0	KeyMode.MINOR	1/8	96	1/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MINOR	1/8	96	3/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	96	1/2
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	96	9/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	96	5/8
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	96	11/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/8	96	3/4
1	7	ChordType.MAJ_MIN7	3	:+-4	:+8	0	0	KeyMode.MINOR	1/8	96	7/8
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MINOR	1/8	97	0
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MINOR	1/8	97	1/8
1	7	ChordType.MAJ_MIN7	0	:+3;2:-3	:+9;2:3	0	0	KeyMode.MINOR	1/8	97	1/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MINOR	1/8	97	3/8
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	97	1/2
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	97	9/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	97	5/8
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	97	11/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/8	97	3/4
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	97	7/8
5	11	ChordType.DIM7	0			0	0	KeyMode.MINOR	1/16	97	15/16
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/16	98	0
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/16	98	1/16
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/16	98	1/8
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/16	98	3/16
1	7	ChordType.MAJOR	1	2:-3	2:3	0	0	KeyMode.MINOR	1/16	98	1/4
1	7	ChordType.MAJOR	1	2:-3	2:3	0	0	KeyMode.MINOR	1/16	98	5/16
1	7	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	98	3/8
1	7	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	98	7/16
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	98	1/2
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	98	9/16
5	11	ChordType.DIMINISHED	1			0	0	KeyMode.MINOR	1/16	98	5/8
5	11	ChordType.DIMINISHED	1			0	0	KeyMode.MINOR	1/16	98	11/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	98	3/4
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	98	13/16
5	11	ChordType.DIMINISHED	1			0	0	KeyMode.MINOR	1/16	98	7/8
5	11	ChordType.DIMINISHED	1			0	0	KeyMode.MINOR	1/16	98	15/16
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	99	0
0	0	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	99	1/16
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	99	1/8
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	99	3/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	99	1/4
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	99	5/16
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	99	3/8
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	99	7/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	99	1/2
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	99	9/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	99	5/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	99	11/16
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	99	3/4
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	99	13/16
-1	5	ChordType.MIN_MIN7	0			0	0	KeyMode.MINOR	1/16	99	7/8
-1	5	ChordType.MIN_MIN7	0			0	0	KeyMode.MINOR	1/16	99	15/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	0
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	1/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	1/8
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	3/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	1/4
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	5/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	3/8
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	7/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	1/2
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	9/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	5/8
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	11/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	3/4
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	13/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	7/8
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	100	15/16
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	101	0
-5	1	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	101	1/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	101	1/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	101	3/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	101	1/4
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	101	5/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	101	3/8
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/16	101	7/16
0	0	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/8	101	1/2
0	0	ChordType.MAJOR	1	:+-12	:+0	-1	5	KeyMode.MINOR	1/4	101	5/8
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/24	101	7/8
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/24	101	11/12
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/24	101	23/24
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	102	0
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	102	1/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	102	1/8
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	102	3/16
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	102	1/4
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	102	5/16
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	102	3/8
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	102	7/16
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	102	1/2
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	102	9/16
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	102	5/8
4	4	ChordType.DIMINISHED	0			-1	5	KeyMode.MINOR	1/16	102	11/16
4	4	ChordType.DIM7	0			-1	5	KeyMode.MINOR	1/16	102	3/4
4	4	ChordType.DIM7	0			-1	5	KeyMode.MINOR	1/16	102	13/16
4	4	ChordType.DIM7	0			-1	5	KeyMode.MINOR	1/16	102	7/8
4	4	ChordType.DIM7	0			-1	5	KeyMode.MINOR	1/16	102	15/16
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/16	103	0
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/16	103	1/16
0	0	ChordType.MAJ_MIN7	3			-1	5	KeyMode.MINOR	1/16	103	1/8
0	0	ChordType.MAJ_MIN7	3			-1	5	KeyMode.MINOR	1/16	103	3/16
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	103	1/4
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	103	5/16
4	4	ChordType.DIMINISHED	1			-1	5	KeyMode.MINOR	1/16	103	3/8
4	4	ChordType.DIMINISHED	1			-1	5	KeyMode.MINOR	1/16	103	7/16
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	103	1/2
-1	5	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	103	9/16
4	4	ChordType.DIMINISHED	1			-1	5	KeyMode.MINOR	1/16	103	5/8
4	4	ChordType.DIMINISHED	1			-1	5	KeyMode.MINOR	1/16	103	11/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	103	3/4
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	103	13/16
-1	5	ChordType.MINOR	2			0	0	KeyMode.MINOR	1/16	103	7/8
-1	5	ChordType.MINOR	2			0	0	KeyMode.MINOR	1/16	103	15/16
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	104	0
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	104	1/16
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	104	1/8
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	104	3/16
1	7	ChordType.DIMINISHED	1			-4	8	KeyMode.MAJOR	1/16	104	1/4
1	7	ChordType.DIMINISHED	1			-4	8	KeyMode.MAJOR	1/16	104	5/16
1	7	ChordType.DIMINISHED	1			-4	8	KeyMode.MAJOR	1/16	104	3/8
1	7	ChordType.DIMINISHED	1			-4	8	KeyMode.MAJOR	1/16	104	7/16
1	7	ChordType.DIMINISHED	1			-4	8	KeyMode.MAJOR	1/16	104	1/2
1	7	ChordType.DIMINISHED	1			-4	8	KeyMode.MAJOR	1/16	104	9/16
-4	8	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	104	5/8
-4	8	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	104	11/16
1	7	ChordType.DIMINISHED	0			-4	8	KeyMode.MAJOR	1/16	104	3/4
1	7	ChordType.DIMINISHED	0			-4	8	KeyMode.MAJOR	1/16	104	13/16
1	7	ChordType.HALF_DIM7	2			-4	8	KeyMode.MAJOR	1/16	104	7/8
1	7	ChordType.HALF_DIM7	2			-4	8	KeyMode.MAJOR	1/16	104	15/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	105	0
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	105	1/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	105	1/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	105	3/16
-4	8	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	105	1/4
-4	8	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	105	5/16
-4	8	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	105	3/8
-4	8	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	105	7/16
-4	8	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	105	1/2
-4	8	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/16	105	9/16
-2	10	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	105	5/8
-2	10	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	105	11/16
3	9	ChordType.DIMINISHED	0			-2	10	KeyMode.MINOR	1/16	105	3/4
3	9	ChordType.DIMINISHED	0			-2	10	KeyMode.MINOR	1/16	105	13/16
0	0	ChordType.MIN_MIN7	1			-2	10	KeyMode.MINOR	1/16	105	7/8
0	0	ChordType.MIN_MIN7	1			-2	10	KeyMode.MINOR	1/16	105	15/16
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MINOR	1/16	106	0
-1	5	ChordType.MAJOR	0			-2	10	KeyMode.MINOR	1/16	106	1/16
-1	5	ChordType.MAJ_MIN7	3			-2	10	KeyMode.MINOR	1/16	106	1/8
-1	5	ChordType.MAJ_MIN7	3			-2	10	KeyMode.MINOR	1/16	106	3/16
-2	10	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	106	1/4
-2	10	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	106	5/16
-2	10	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/16	106	3/8
